candidate_id,rank,score,reasoning
CAND_0003625,233,0.7,"Matches: rust, faiss | Missing: valuation, git | 7y exp matches requirement | Strong trajectory"
CAND_0002336,234,0.7,"Matches: embeddings | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0046278,235,0.7,"Matches: nlp, embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0046278,236,0.7,"Matches: nlp, embeddings | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0018888,237,0.7,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0018888,238,0.7,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0073620,239,0.6999,"Matches: faiss, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0073620,240,0.6999,"Matches: faiss, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0043125,241,0.6997,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0043125,242,0.6997,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0002914,243,0.6996,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0000578,244,0.6996,"Matches: nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0001113,245,0.6995,"Matches: rust, langchain | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004449,246,0.6995,"Matches: faiss, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001224,247,0.6993,"Matches: rust, faiss | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0081086,248,0.6993,"Matches: python, embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0081086,249,0.6993,"Matches: python, embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0005488,250,0.6993,"Matches: computer vision, nlp | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0005488,251,0.6993,"Matches: computer vision, nlp | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0073883,252,0.6993,"Matches: faiss, python | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0073883,253,0.6993,"Matches: faiss, python | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0067643,254,0.6992,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0067643,255,0.6992,"Matches: nlp | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002037,256,0.6991,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0032690,257,0.6991,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0032690,258,0.6991,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0004965,259,0.699,"Matches: langchain, embeddings | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0068596,260,0.6989,"Matches: faiss, embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0068596,261,0.6989,"Matches: faiss, embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0003130,262,0.6988,"Matches: rust, nlp | Missing: valuation, git | 5y exp matches requirement | Strong trajectory"
CAND_0000683,263,0.6988,"Matches: langchain, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002752,264,0.6985,"Matches: faiss, langchain | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0003461,265,0.6984,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0002067,266,0.6984,"Matches: rust, computer vision | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0007011,267,0.6984,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0007011,268,0.6984,"Matches: embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0073314,269,0.6984,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0073314,270,0.6984,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0000633,271,0.6983,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0016432,272,0.6983,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0016432,273,0.6983,"Matches: computer vision, nlp | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0001707,274,0.698,"Matches: faiss | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0097037,275,0.698,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0097037,276,0.698,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003290,277,0.6979,"Matches: langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0093912,278,0.6979,"Matches: embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0093912,279,0.6979,"Matches: embeddings | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory | Active candidate"
CAND_0001820,280,0.6978,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0001930,281,0.6975,"Matches: nlp, embeddings | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0015760,282,0.6975,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0015760,283,0.6975,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0066623,284,0.6975,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0066623,285,0.6975,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0072735,286,0.6974,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0072735,287,0.6974,"Matches: faiss | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0003403,288,0.6973,"Matches: rust | Missing: valuation, git | 6y exp matches requirement | Strong trajectory"
CAND_0002127,289,0.6972,"Matches: faiss, langchain | Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001126,290,0.697,"Matches: nlp | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000665,291,0.6968,"Matches: nlp, embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0002031,292,0.6966,"Matches: faiss, langchain | Missing: valuation, rust | Over: 15y vs max 9y | Strong trajectory"
CAND_0000921,293,0.6962,"Matches: faiss, langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0074648,294,0.6962,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0074648,295,0.6962,"Matches: langchain, python | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0017706,296,0.6962,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0017706,297,0.6962,"Matches: faiss, langchain | Missing: valuation, rust | 9y exp matches requirement | Strong trajectory"
CAND_0062707,298,0.6961,"Matches: langchain, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0062707,299,0.6961,"Matches: langchain, python | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004112,300,0.696,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008202,301,0.696,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0008202,302,0.696,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0039410,303,0.6959,"Matches: faiss, computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0039410,304,0.6959,"Matches: faiss, computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0004114,305,0.6954,"Matches: computer vision | Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0011643,306,0.6953,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0011643,307,0.6953,"Matches: faiss | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0000989,308,0.6952,"Matches: langchain, go | Missing: valuation, rust | Over: 11y vs max 9y | Strong trajectory"
CAND_0004108,309,0.6952,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0040200,310,0.6952,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0040200,311,0.6952,"Matches: faiss, computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003145,312,0.6951,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0050928,313,0.6951,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0050928,314,0.6951,"Matches: computer vision | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0002601,315,0.6949,"Matches: go, embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0001493,316,0.6949,"Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0003841,317,0.6949,"Matches: langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0028422,318,0.6949,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0028422,319,0.6949,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0063925,320,0.6945,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0063925,321,0.6945,"Matches: faiss, langchain | Missing: valuation, rust | 8y exp matches requirement | Strong trajectory | Active candidate"
CAND_0004280,322,0.6944,"Missing: valuation, rust | Over: 10y vs max 9y | Strong trajectory"
CAND_0001023,323,0.6943,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0001837,324,0.6942,"Matches: faiss, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0002541,325,0.6942,"Matches: faiss, langchain | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0004530,326,0.6942,"Matches: embeddings | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory"
CAND_0077837,327,0.6942,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0077837,328,0.6942,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory | Active candidate"
CAND_0095972,329,0.6941,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0095972,330,0.6941,"Matches: computer vision | Missing: valuation, rust | 6y exp matches requirement | Strong trajectory | Active candidate"
CAND_0045862,331,0.694,"Matches: computer vision, nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0045862,332,0.694,"Matches: computer vision, nlp | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory"
CAND_0013111,333,0.694,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0013111,334,0.694,"Matches: embeddings | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory"
CAND_0004743,335,0.6939,"Matches: faiss, langchain | Missing: valuation, rust | Over: 12y vs max 9y | Strong trajectory"
CAND_0048265,336,0.6939,"Matches: rust, computer vision | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0048265,337,0.6939,"Matches: rust, computer vision | Missing: valuation, git | Below: 4y vs 5y needed | Strong trajectory"
CAND_0097896,338,0.6939,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0097896,339,0.6939,"Missing: valuation, rust | Below: 5y vs 5y needed | Strong trajectory"
CAND_0010685,340,0.6939,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0010685,341,0.6939,"Matches: langchain | Missing: valuation, rust | 7y exp matches requirement | Strong trajectory | Active candidate"
CAND_0003102,342,0.6936,"Missing: valuation, rust | 8y exp matches requirement | Strong trajectory"
CAND_0057768,343,0.6935,"Matches: nlp, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0057768,344,0.6935,"Matches: nlp, langchain | Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
CAND_0000227,345,0.6934,"Matches: rust, langchain | Missing: valuation, git | 8y exp matches requirement | Strong trajectory"
CAND_0096801,346,0.6934,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0096801,347,0.6934,"Matches: faiss, langchain | Missing: valuation, rust | Below: 4y vs 5y needed | Strong trajectory | Active candidate"
CAND_0002451,348,0.6933,"Matches: rust, faiss | Missing: valuation, git | Over: 13y vs max 9y | Strong trajectory"
CAND_0002866,349,0.693,"Missing: valuation, rust | 5y exp matches requirement | Strong trajectory"
